Country,Species_Name,CrabLobShrimp,FAOFishingArea,Unit (Name),Unit,[1950],[1951],[1952],[1953],[1954],[1955],[1956],[1957],[1958],[1959],[1960],[1961],[1962],[1963],[1964],[1965],[1966],[1967],[1968],[1969],[1970],[1971],[1972],[1973],[1974],[1975],[1976],[1977],[1978],[1979],[1980],[1981],[1982],[1983],[1984],[1985],[1986],[1987],[1988],[1989],[1990],[1991],[1992],[1993],[1994],[1995],[1996],[1997],[1998],[1999],[2000],[2001],[2002],[2003],[2004],[2005],[2006],[2007],[2008],[2009],[2010],[2011],[2012],[2013],[2014],[2015],[2016],[2017],[2018],[2019],[2020],[2021],ThreeYearTotal,TwentyYearTotal
Netherlands (Kingdom of the),Edible crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,100,0,0,100,100,66,71,78,77,69,66,66,47,66,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,300,506,312,444,362,317,479,435,244,394,444,470,554,580,519,577,596,572,1028,597,547,2172,9977
Netherlands (Kingdom of the),European lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,33,11,19,18,18,16,19,22,26,24,26,8,35,82,81,64,80,63,56,38,32,126,738
Netherlands (Kingdom of the),Chinese mitten crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,24,11,14,6,38,24,12,26,62,230
Netherlands (Kingdom of the),Green crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,12,17,36,25,21,35,81,159
Netherlands (Kingdom of the),Spinous spider crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,7,13,26,32
New Caledonia,Marine crabs nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,22,6,1,13,15,29,19,20,18,5,5,15,22,21,47,28,7,8,9,29,20,58,22,14,8,8,22,9,22,25,47,54,77,62,64,53,47,43,51,57,65,0,0.06,0,0.06,714.06
New Caledonia,Marine crustaceans nei,NEI,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",100,100,100,100,100,200,100,100,200,200,100,100,200,300,200,200,200,100,100,100,100,100,100,200,268,94,35,0,0,22,7,20,43,38,43,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78,86,62.87,68.93,217.8,297.8
New Caledonia,Tropical spiny lobsters nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,5,7,18,13,13,19,35,50,26,25,12,16,8,6,26,16,17,14,17,17,13,9,9,6,7,6,13,14,9,25,35,24,21,19,14,20,11,12,13,2,15.76,12.59,30.35,288.35
New Zealand,Red rock lobster,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",2700,2900,3400,4100,5500,5900,6600,5000,4400,4000,3800,4000,4600,4500,4600,5000,6600,8100,10900,8900,6600,5700,4600,4700,3572,3313,3700,3549,3711,4535,4575,4513,4750,4963,5442,5474,5259,4937,3594,3754,3120,2976,2755,3039,2730,3568,3121,5009,2707,2818,2789,2551,2485,2553,2348,2573,2542,2451,2749,2493,2871,2743,2668,2784,2746,2735,2923,2759,2660,2682,2973.23,2552.74,8207.97,53290.97
New Zealand,New Zealand lobster,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,501,1035,926,1067,1078,670,1093,989,925,1034,1093,1020,829,546,849,811,886,609,565,825,678,707,715,789,875,1000,1077,1057,1052,972.61,1053.47,3078.08,16916.08
New Zealand,Marine crabs nei,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,1,5,11,22,42,65,110,243,303,202,152,170,233,221,200,293,326,492,9231,294,359,393,407,355,360,292,329,384,420,307,247,318,330,205,221,297,325,301,341,254,313,254,42.28,83.1,0,125.38,5263.38
New Zealand,Southern spider crab,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.91,247.44,264.65,680,680
New Zealand,Green rock lobster,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,32,14,8,0,0,0,2,21,15,8,5,48,64,54,16,13,35,10,8,16,19,19,29,29,32,36,35,37,31,36,42,39,39,37,39,39,49.65,42.66,131.31,654.31
New Zealand,"Swimming crabs, etc. nei",1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.01,9.69,0,27.7,27.7
New Zealand,Pacific golden crab,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.05,6.88,11.73,11.73
New Zealand,Velvet fan lobster,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.53,0.53,3.53
New Zealand,Slipper lobsters nei,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
New Zealand,"King crabs, stone crabs nei",1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,1.14,2.97,2.97
New Zealand,"King crabs, stone crabs nei",1,"Pacific, Antarctic",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0,0.08
New Zealand,"King crabs, stone crabs nei",1,"Atlantic, Antarctic",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01
New Zealand,Red stone crab,1,"Pacific, Antarctic",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,Subantarctic stone crab,1,"Pacific, Antarctic",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Caribbean spiny lobster,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,200,200,200,200,200,200,200,200,200,1070,2063,2596,2863,3249,2227,1848,1127,638,1549,1429,1159,798,1124,650,1067,717,1271,2378,2191,2805,2260,4357,4012,3729,5141,6180,3858,4326,3851,4257,3787,3625,3654,4186,3419,3690,3971,4249,4278,4724,6473,5567,5031,4335,4975,4846,3515.21,13336.21,86759.21
Nicaragua,"Craylets, squat lobsters nei",1,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,37,0,343,2696,2868,7181,4386,9,2,0,0,0,0,0,1610,1600,0,0,1600,20793
Nicaragua,Blue crab,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,3,0,0,0,0,0,0,0,0,0,0,131,106,71,69,0,0,0,1,1,1,1,1,176,259,182,418,611,817,515,727,411,550,780,827.8,2157.8,6278.8
Nicaragua,Green spiny lobster,1,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,53,102,93,22,3,1,2,2,0,0,0,44,220,20,159,66,0,9,9,17,14,101,152,66,131,354,337,167,71,118,126,101,98,151,224,110,131,178,216,121,67,51,109,163,165,80.75,111.23,356.98,2558.98
Nicaragua,Marine crabs nei,1,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,15,5,2,4,133,191,190,2.82,2.81,195.63,557.63
Nicaragua,Harbour spidercrab,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,110,52,35,23,78,67,47,59,27,4,1,3,7,1,4,3,1,1,2,4,0,0,0,0,332
Nigeria,Marine crabs nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,89,89,176,523,452,1492,306,92,28,48,57,593,3384,4018,3211,4374,5029,4218,3694,2917,6570,1963,4467,3946,3593,3460,4143,4211,4656,4679,4422,5916,6195,5573.41,5290.27,5520,16383.68,90462.68
Nigeria,Tropical spiny lobsters nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,863,2442,2354,2600,1615,1233,1049,1751,1496,1133,8315,3071,1245,1939,1699,193,1904,1943,2456,2881,1610,2265,3147,4398,3697,4289,4586,5001,5216,4773,5467,5570,5077.68,4819.73,5006,14903.41,74299.41
Nigeria,Marine crustaceans nei,NEI,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099,434,3830,1922,2440,500,1892,101,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Is.,Tropical spiny lobsters nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,2,3,2,2,2,2,2,1,1,2,1,2,0,2,1,2,2,2,0,1,2,1,1,1,0,0.3,0.37,0,0,0.17,0.01,1.11,0.16,0.06,0.22,0.24,0.9,1.36,11.54
Northern Mariana Is.,Slipper lobsters nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.15,0.04,0.06,0.08,0.13,0.04,0.25,0.52
Norway,Edible crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",2700,3900,3300,2600,3800,5600,3800,3100,3900,3600,4000,4200,3600,3900,4500,3400,3000,2700,2400,2700,2700,2300,2400,3000,2617,2254,2223,2351,2566,2721,2178,2175,2078,1785,2071,2302,2101,1308,1349,1449,1374,1462,1316,1642,1781,1807,1889,2204,2984,2837,2889,3477,4344,4944,5248,5671,6205,8515,5295.15,4970.54,5773.49,5319,4981,5241,4628.77,4743,4926,4924,5850,5342.58,4710.38,5163,15215.96,106794.91
Norway,Red king crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,70,71,124,202,211,434,414,823,1294,1223,1041,1267,5199.26,5613.11,1905.47,1782,1437,1321,1694.67,2175,2639,1945,2312,1726.69,2081.1,2122,5929.79,40015.3
Norway,Queen crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,189,1881.47,3105,5406,3101,2812,4049.05,4397.05,6861,15307.1,31803.57
Norway,Norway lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,100,100,0,100,100,200,100,100,100,100,100,0,100,100,0,0,100,100,0,0,0,0,38,29,32,14,18,10,21,10,9,52,98,73,64,82,106,72,187,303,230,211,234,166,188,187,293,383,346,281,280,240,223,245,206,266,330.65,315.05,290.51,215,243,208,197.57,219,262,274,394,394.63,459.57,483,1337.2,5745.98
Norway,European lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",1000,900,700,800,700,700,700,700,700,700,800,700,600,500,400,400,300,200,300,200,200,200,200,100,139,128,121,100,70,76,84,63,74,58,43,38,31,30,28,34,33,35,28,28,30,34,30,35,45,59,52,40,42,52,52,58,62,57,44.05,50.43,59.41,58,62,58,52.22,46,54,48,50,40.62,45.4,52,138.02,1043.13
Norway,Marine crustaceans nei,NEI,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,98,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
Norway,Marine crabs nei,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.85,1.24,2,30,0,1.17,0,0,0,0,0.34,0.04,0,0.38,35.64
Norway,Green crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.75,3,5,2,2,7.88,2.86,2,12.74,30.49
Norway,Stone king crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,1,0,0,0,0,0,1,0,1.99,0.8,1,3.79,5.86
Norway,"Craylets, squat lobsters nei",1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,Tropical spiny lobsters nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,2122,1557,1936,1891,1499,874,546,701,623,608,397,263,336,180,402,379,449,473,233,428,373,332,157,19,407,158,243,222,302,416,485,339,549,1049,949.87,1120.27,3119.14,8704.14
Other nei,Palinurid spiny lobsters nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Other nei,Marine crustaceans nei,NEI,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,Marine crabs nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,65,415,1247,364,390,437,480,650,877,3200,3989,5680,5109,5187,5099,6060,4619,5079,4439,4218,4048,4098,4840,4695,8343,8852,8963,5879,6118,5436,5682,5796,6498,6504,6509,19511,116676
Pakistan,Tropical spiny lobsters nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,400,400,221,249,279,227,222,66,48,273,155,805,799,189,127,214,236,361,470,799,502,507,669,615,724,765,782,1077,807,756,802,749,716,576,601,591,603,511,1029,1080,1246,1356,1107,1257,1456,1641,1803,1495,1503,1510,4508,21632
Palau,Indo-Pacific swamp crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,8,6,8,6,4,4,3,4,12,3,33,3,1,1,1,1,0,0,0,0,0,0,0,0,76
Palau,Tropical spiny lobsters nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,3,4,5,2,1,1,1,1,1,1,1,1,1,0,0,1,15,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Palau,Marine crabs nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,6,10,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Marine crabs nei,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,72,25,65,65,65,60,73,83,83,102,177,94,99,132,226,257,285,134,214,212,285,329,412,362,212,284.4,858.4,4055.4
Panama,Tropical spiny lobsters nei,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,76,125,141,150,152,290,479,47,117,75,154,259,598,324,272,300,384,323,280,279,197,288,306,415,485,612,845,687,624,684,1053,837,320,199,113,142,45,47,723,0,0,0,0,0,12,26.28,51.22,89.5,5563.5
Panama,Marine crabs nei,1,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,0,0,20,3,28,17,9,54,10,16,12,0,0,0,64,0,0,0,0,0,0,0,0,0,213
Panama,Swarming squat lobster,1,"Atlantic, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Panama,Marine crustaceans nei,NEI,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,20,16,4,7,8,15,8,15,11,3,4,3,0,3,3,2,1,1,2,3,5,2,6,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
Papua New Guinea,Tropical spiny lobsters nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,100,100,100,200,200,200,300,300,300,300,300,300,100,100,200,200,200,300,300,300,300,340,265,106,89,85,25,232,136,188,74,46,73,94,55,60,70,80,90,100,104,182,206,165,205,217,203,197,131,111,98,92,117,72,86,49,72,58,57,75,123,134,123,128,128,128,128,128,128,384,2035
Papua New Guinea,Indo-Pacific swamp crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,450,450,450,13,16,10,100,55,246,38,26,20,17,0,20,20,20,20,20,27,28,25,24,23,22,5,4,1,15,6,9,17,21,12,10,3,1,1,1,2,2,2,2,2,2,2,2,6,113
Peru,Marine crabs nei,1,"Pacific, Southeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,200,100,100,100,100,200,200,100,200,300,200,300,0,400,700,931,1432,1511,1254,1043,1188,923,1106,1010,337,1708,794,1764,1497,1372,1931,3971,333,1265,1027,1383,2553,1605,303,752,11397,1794,1568,2838,2631,2060,2006,1256,1628,1750,1894,1578,1797,2593,2419,1954,2539,2404,1937,1640,1448.53,1463.17,2806.17,5717.87,40641.87
Peru,Marine crustaceans nei,NEI,"Pacific, Southeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2359,779,758,1367,458,480,304,2398,4148,172,156,266,21,4,6,165,246,55,27,3,0,174,161.76,335.76,10611.76
Peru,Green spiny lobster,1,"Pacific, Southeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11,9,0,19,29,28,18,73,135,46,24,49,18,44,11,3,4,14,52,168,52,12,669,496,278,62,20,24,6,175,43,2,0,1,2,2,1,1,4,2,5,16,6,31.48,2.19,2.35,36.02,346.02
Peru,"Craylets, squat lobsters nei",1,"Pacific, Southeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5,0,0,2.3,23.79,0,26.09,279.09
Philippines,Blue swimming crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,9200,4800,8800,8300,9900,9800,11683,12065,10479,9658,13264,17412,14260,18871,12329,26047,17983,15572,16698,13108,16510,14165,13870,15907,41287,26151,26128,29536,27660,30358,23919,34076,36303,38083,32947,33020,34345,34377,31051,33536,33718,30020,29751,29273,26066,26172,27253,25942,28328,30825,33482,29020,29942.43,28836.92,87799.35,607905.35
Philippines,Indo-Pacific swamp crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,137,146,109,1425,717,218,570,684,1453,776,1255,1297,637,613,1116,1099,1056,986,7632,6080,5490,4506,3895,866,1082,1165,1180,1454,1239,1242,1090,949,1023,1084,1158,1221,1537,1531,1447,1306,1272,1265,1205,1132,1122,1204,1072.06,1003.96,3280.02,24103.02
